,count,like,link,program,title,crawling_day,crawling_time,genre,personal
6305,"149,032","4,774",https://tv.naver.com/v/13412159/list/67096,뮤직뱅크,덤더럼(Dumhdurum) - 에이핑크(Apink),2020.04.18,1,예능,0
6306,"180,573",749,https://tv.naver.com/v/13362214/list/67096,부부의 세계,[핵심요약★부부의 세계] 1-6회 15분 만에 몰아보기,2020.04.18,1,드라마,0
6307,"559,889","18,212",https://tv.naver.com/v/13397583/list/67096,신청곡을 불러드립니다-사랑의 콜센타,세뇨ㄹㄹㄹ~따! 임영웅 ‘데스파시토’♪ 발음 보소👍,2020.04.18,1,예능,0
6308,"28,693",433,https://tv.naver.com/v/13415184/list/67096,더 킹 : 영원의 군주,"이민호×김고은×이정진, 베일에 싸인 커다란 음모의 시작",2020.04.18,1,드라마,0
6309,"61,270",290,https://tv.naver.com/v/13415611/list/67096,부부의 세계,김희애를 향한 이무생의 위로 ＂생각나면 언제든지 와요＂,2020.04.18,1,드라마,0
6310,"59,587",207,https://tv.naver.com/v/13415659/list/67096,부부의 세계,"결혼은 과거지만, 이혼은 아직 '현재진행형'…",2020.04.18,1,드라마,0
6311,"29,475",729,https://tv.naver.com/v/13415831/list/67096,더 킹 : 영원의 군주,"이민호, 잔소리 폭발한 우도환에 잘생긴 얼굴 공격↗",2020.04.18,1,드라마,0
6312,"80,894",618,https://tv.naver.com/v/13408951/list/67096,나 혼자 산다,[선공개] 알파벳이 어려운 무지개 회원들?! 늪에 빠진 얼간이들의 경이로운 현장...!,2020.04.18,1,예능,0
6313,"48,753",49,https://tv.naver.com/v/13413411/list/67096,JTBC뉴스,"태구민 당선되자…""강남에 새터민 아파트 의무건설"" 청원",2020.04.18,1,뉴스,0
6314,"151,015","5,743",https://tv.naver.com/v/13397904/list/67096,신청곡을 불러드립니다-사랑의 콜센타,최고점 염원 담아 부르는 김호중 ‘희나리’♬,2020.04.18,1,예능,0
6315,"571,221","19,122",https://tv.naver.com/v/13315926/list/67096,쇼! 음악중심,영탁 -찐이야 (YoungTak -'Jjin-iya'),2020.04.18,1,예능,0
6316,"13,550",182,https://tv.naver.com/v/13415447/list/67096,더 킹 : 영원의 군주,"‘베일에 싸인 인물 등장’ 이정진, 어린 이민호 향한 역모!",2020.04.18,1,드라마,0
6317,"14,498",229,https://tv.naver.com/v/13415599/list/67096,더 킹 : 영원의 군주,"‘어린’ 이민호×우도환, 운명적 인연 시작 “이제부터 너는 천하제일 검이야”",2020.04.18,1,드라마,0
6318,"259,152","1,456",https://tv.naver.com/v/13355913/list/67096,부부의 세계,[메이킹] 재밌니...^^? 네... 너무 재밌어서 현생불가...,2020.04.18,1,드라마,0
6319,"108,208","4,321",https://tv.naver.com/v/13398487/list/67096,신청곡을 불러드립니다-사랑의 콜센타,전화 넘어 듣는 따스한 인생사✿ 이찬원 ‘공’♬,2020.04.18,1,예능,0
6320,"15,011",432,https://tv.naver.com/v/13415889/list/67096,더 킹 : 영원의 군주,"‘돌려차기’ 김고은, 걸크러쉬 강력계 형사 액션으로 등장!",2020.04.18,1,드라마,0
6321,"16,323",78,https://tv.naver.com/v/13415602/list/67096,신상출시 편스토랑,애완청소기 2대에 TV도 2대★장비(?) 부자 유리의 달인 찾기,2020.04.18,1,예능,0
6322,"29,894",38,https://tv.naver.com/v/13413363/list/67096,MBC뉴스,투약하자 열이 '쑥'…코로나 희망 '렘데시비르',2020.04.18,1,뉴스,0
6323,"222,862","21,616",https://tv.naver.com/v/13324981/list/67096,SBS 인기가요,대세 ‘임영웅’의 아름다운 보이스♬ ‘이제 나만 믿어요’,2020.04.18,1,예능,0
6324,"15,306",178,https://tv.naver.com/v/13415282/list/67096,더 킹 : 영원의 군주,"“더 큰 걸 얻고자” 이정진, 이복동생 권율 잔인하게 베어버린 비정한 형",2020.04.18,1,드라마,0
6325,"11,747",137,https://tv.naver.com/v/13415449/list/67096,더 킹 : 영원의 군주,"“난 고귀한 존재거든” 이정진, 또 다른 세상의 자신과 마주치다",2020.04.18,1,드라마,0
6326,"463,743","5,818",https://tv.naver.com/v/13397302/list/67096,슬기로운 의사생활,오늘부터 1일♥ 답변에 광대 승천한 정경호 (ft. 조정석의 헛다리),2020.04.18,1,드라마,0
6327,"430,790","5,275",https://tv.naver.com/v/13396331/list/67096,슬기로운 의사생활,머리채 싸움♨ 헛소리(?)하는 조정석 때문에 그라데이션 분노 폭발한 정경호!,2020.04.18,1,드라마,0
6328,"67,674",97,https://tv.naver.com/v/13376487/list/67096,리그 오브 레전드 네이버스포츠,AF vs T1 2세트,2020.04.18,1,기타,0
6329,"15,715",6,https://tv.naver.com/v/13414082/list/67096,채널A뉴스,[단독]조주빈처럼 성착취물…잡고 보니 ‘10대 여고생’,2020.04.18,1,뉴스,0
6330,"137,318","2,288",https://tv.naver.com/v/13382197/list/67096,더 킹 : 영원의 군주,[하이라이트] ＂고마웠어 자네가 어딘가에 있어줘서＂ ＜더킹:영원의군주＞ 4/17(금) 첫방송,2020.04.18,1,드라마,0
6331,"10,037",344,https://tv.naver.com/v/13415705/list/67096,더 킹 : 영원의 군주,"이민호 vs 김영옥, 종묘 사직 위한(?) 열띤 티키타카!",2020.04.18,1,드라마,0
6332,"13,987",454,https://tv.naver.com/v/13415758/list/67096,더 킹 : 영원의 군주,"“넌 진짜 참수다!” 이민호, 우도환과의 브로맨스 각",2020.04.18,1,드라마,0
6333,"47,229",232,https://tv.naver.com/v/13413060/list/67096,부부의 세계,[MV] 하동균 - '그냥 나를 버려요' 〈부부의 세계〉 OST Part.4 ♪,2020.04.18,1,드라마,0
6334,"8,763",118,https://tv.naver.com/v/13415555/list/67096,더 킹 : 영원의 군주,"이정진, 다른 세계의 이정진으로 둔갑!",2020.04.18,1,드라마,0
6335,"8,459",386,https://tv.naver.com/v/13414069/list/67096,팬텀싱어3,"예일대 음대 출신, 성악 천재 존 노 'The prayer'♪ ",2020.04.18,1,예능,0
6336,"14,454",110,https://tv.naver.com/v/13414219/list/67096,꽃길만 걸어요,소박한 곳에서 새롭게 출발하는 정유민(feat. 랩퍼 Jeny),2020.04.18,1,드라마,0
6337,"18,298",78,https://tv.naver.com/v/13414049/list/67096,중앙일보,[영상]“진짜 민주주의 가르침 줬다” 세계가 총선에 주목한 이유,2020.04.18,1,뉴스,0
6338,"107,423",628,https://tv.naver.com/v/13406962/list/67096,부부의 세계,"[메이킹] 날 이렇게 드덕으로 만든 건.. 바로 '부부의 세계' 너 때문이야, 알아?!",2020.04.18,1,드라마,0
6339,"45,443",400,https://tv.naver.com/v/13403115/list/67096,부부의 세계,[Jtalk 인터뷰_한소희 편] 〈부부의 세계〉한소희가 말하는 선배 김희애와 박해준,2020.04.18,1,드라마,0
6340,"11,054",364,https://tv.naver.com/v/13414067/list/67096,팬텀싱어3,(눈물이 절로) 피아노 치는 소리꾼 고영열 '사랑가'♪ 판소리 '춘향가' 中,2020.04.18,1,예능,0
6341,"32,722",737,https://tv.naver.com/v/13416016/list/67096,더 킹 : 영원의 군주,"[심쿵 엔딩] 이민호, 애타게 찾던 김고은 보자마자 포옹!",2020.04.18,1,드라마,0
6342,"75,270",150,https://tv.naver.com/v/13375763/list/67096,리그 오브 레전드 네이버스포츠,AF vs T1 1세트 ,2020.04.18,1,기타,0
6343,"14,725",6,https://tv.naver.com/v/13414442/list/67096,JTBC뉴스,논산훈련소에서도 확진자…'신천지 신도' 20대 훈련병,2020.04.18,1,뉴스,0
6344,"35,199",72,https://tv.naver.com/v/13397068/list/67096,리그 오브 레전드 네이버스포츠,APK vs DRX 2세트,2020.04.18,1,기타,0
6345,"25,259","2,107",https://tv.naver.com/v/13412031/list/67096,뮤직뱅크,"Be Myself - 주지롱(초롱, 은지, 남주)(에이핑크(Apink))",2020.04.18,1,예능,0
6346,"20,988",17,https://tv.naver.com/v/13414529/list/67096,JTBC뉴스,"""앞으로 1년이 골든타임""…여, 개혁 입법 드라이브 예고",2020.04.18,1,뉴스,0
6347,"12,452",128,https://tv.naver.com/v/13414137/list/67096,꽃길만 걸어요,[1년 후] ＂같이 가~ 딸♥♥＂ (feat.환상의 업무 파트너가 된 가족들),2020.04.18,1,드라마,0
6348,"24,450","1,095",https://tv.naver.com/v/13412030/list/67096,뮤직뱅크,Oh my god - (여자)아이들(G)I-DLE),2020.04.18,1,예능,0
6349,"136,316","3,584",https://tv.naver.com/v/13398585/list/67096,신청곡을 불러드립니다-사랑의 콜센타,그리운 어머니.. 정동원 ‘불효자는 웁니다’♬,2020.04.18,1,예능,0
6350,"480,205","2,717",https://tv.naver.com/v/13396160/list/67096,슬기로운 의사생활,조정석♡고아라 헤어진 이유? (구내식당 인기 폭발♨),2020.04.18,1,드라마,0
6351,"16,853",12,https://tv.naver.com/v/13413082/list/67096,MBC뉴스,문 열자 '시신'들이…美·캐나다 '요양원' 비상,2020.04.18,1,뉴스,0
6352,"50,037",239,https://tv.naver.com/v/13409082/list/67096,나 혼자 산다,[선공개] ※초고난이도※ 경수진이 흥얼거리는 노래를 맞춰라?!,2020.04.18,1,예능,0
6353,"14,959",12,https://tv.naver.com/v/13413910/list/67096,JTBC뉴스,"우한, 뒤늦게 ""사망자 1290명 더""…'엉터리 통계' 사실로",2020.04.18,1,뉴스,0
6354,"7,841",122,https://tv.naver.com/v/13415613/list/67096,더 킹 : 영원의 군주,"“살아 계셨던 겁니까?” 이해영, 이정진 등장에 충격",2020.04.18,1,드라마,0
6355,"21,283",4,https://tv.naver.com/v/13415429/list/67096,SBS뉴스,"""굶어 죽겠다"" 일시휴직 160만 명…대량 실업 '우려'",2020.04.18,1,뉴스,0
6356,"25,994","2,133",https://tv.naver.com/v/13412035/list/67096,뮤직뱅크,"Love Is Blind - YOS(보미, 나은, 하영)(에이핑크(Apink))",2020.04.18,1,예능,0
6357,"9,308",2,https://tv.naver.com/v/13414060/list/67096,JTBC뉴스,'채널A·검사 유착 의혹' 서울중앙지검이 수사…윤 총장 지시,2020.04.18,1,뉴스,0
6358,"8,528",9,https://tv.naver.com/v/13414444/list/67096,JTBC뉴스,"일본, 코로나19 확진자 1만 명 넘어…곧 한국 넘어설 듯",2020.04.18,1,뉴스,0
6359,"14,340",20,https://tv.naver.com/v/13412964/list/67096,MBC뉴스,[선택2020] '8.4%p' 민심 차이가 '기록적 참패' 불렀다,2020.04.18,1,뉴스,0
6360,"14,011",28,https://tv.naver.com/v/13413647/list/67096,JTBC뉴스,얼굴 드러낸 10대 공범 강훈…신상공개 질문엔 '침묵',2020.04.18,1,뉴스,0
6361,"18,284",46,https://tv.naver.com/v/13412790/list/67096,MBC뉴스,"[선택2020] 與 경제회복 '총력전'…""열린우리당이 반면교사""",2020.04.18,1,뉴스,0
6362,"245,073","2,779",https://tv.naver.com/v/13397086/list/67096,슬기로운 의사생활,전미도 걱정에 잠도 안 자고 달려온 조정석 ′걱정돼서..′,2020.04.18,1,드라마,0
6363,"59,384","1,983",https://tv.naver.com/v/13398283/list/67096,신청곡을 불러드립니다-사랑의 콜센타,김희재 ‘나를 외치다’ ♪ 팬 마음 저격 ♥,2020.04.18,1,예능,0
6364,"41,297",62,https://tv.naver.com/v/13408358/list/67096,JTBC뉴스,"[이슈IN] 홍준표 ""김형오가 제일 문제, 황교안도 동조…뜨내기들이 '분탕' 쳐""",2020.04.18,1,뉴스,0
6365,"12,668",181,https://tv.naver.com/v/13414351/list/67096,꽃길만 걸어요,[꽃길엔딩] ＂나에게 꽃길은 당신이야 봉천동♥＂,2020.04.18,1,드라마,0
6366,"5,241",289,https://tv.naver.com/v/13414614/list/67096,팬텀싱어3,(Brovo!) 마음을 움직이는 목소리 미남 구본수 'Music Of The Night'♪ ,2020.04.18,1,예능,0
6367,"8,088",53,https://tv.naver.com/v/13414130/list/67096,꽃길만 걸어요,참사람 된 조희봉ㅠㅠ ＂고맙습니다 어머니..엄마＂,2020.04.18,1,드라마,0
6368,"20,954",21,https://tv.naver.com/v/13397291/list/67096,리그 오브 레전드 네이버스포츠,APK vs DRX 3세트,2020.04.18,1,기타,0
6369,"178,963","1,779",https://tv.naver.com/v/13397232/list/67096,슬기로운 의사생활,"김대명vs전미도, 사랑 대신 우정 택한 조정석 #엇갈린_마음",2020.04.18,1,드라마,0
6370,"8,065",6,https://tv.naver.com/v/13414600/list/67096,JTBC뉴스,"위성정당 합친다더니…여야, '독자 교섭단체화' 눈치게임",2020.04.18,1,뉴스,0
6371,"195,051","1,779",https://tv.naver.com/v/13396804/list/67096,슬기로운 의사생활,유연석 문자에 주책맞게 두근대는 신현빈의 심장 (ft. 깻잎 로맨스),2020.04.18,1,드라마,0
6372,"110,209","4,359",https://tv.naver.com/v/13398513/list/67096,신청곡을 불러드립니다-사랑의 콜센타,🚗無깜빡이🚗 고객님 임영웅에게 돌진 🧡⁼³₌₃,2020.04.18,1,예능,0
6373,"59,302",949,https://tv.naver.com/v/13284418/list/67096,콬TV,"아무도 없는 도서관, 그리고 우리 [일진에게 찍혔을 때2] EP06",2020.04.18,1,드라마,0
6374,"91,364","2,898",https://tv.naver.com/v/13397305/list/67096,신청곡을 불러드립니다-사랑의 콜센타,영탁 ‘홍시’ ♫ 엄마 생각에 감성 촉촉 😢,2020.04.18,1,예능,0
6375,"12,850",8,https://tv.naver.com/v/13413284/list/67096,JTBC뉴스,황교안·김종인 빠진 통합당 해단식…'비대위 논의' 솔솔,2020.04.18,1,뉴스,0
6376,"10,972",12,https://tv.naver.com/v/13413172/list/67096,MBC뉴스,"""사진 보내라' 협박…고3 때 시작된 '악랄' 범죄",2020.04.18,1,뉴스,0
6377,"16,412",30,https://tv.naver.com/v/13406446/list/67096,당구전문 인터넷 방송국 코줌코리아,[2019 라네르스 3쿠션 월드챔피언십] 황제의 귀환#4 결승 브롬달 vs 윙 덕 안 치엔 '우승의 영광까지 단한걸음. 그러나...',2020.04.18,1,스포츠,0
6378,"14,107",22,https://tv.naver.com/v/13413993/list/67096,JTBC뉴스,"우희종 시민당 대표, '윤석열 거취 묻는다' 공개 언급",2020.04.18,1,뉴스,0
6379,"9,184",61,https://tv.naver.com/v/13413973/list/67096,꽃길만 걸어요,심장은 거짓말을 못해 ＂사장님 아들 하고 싶습니다♡＂,2020.04.18,1,드라마,0
6380,"6,347",93,https://tv.naver.com/v/13413809/list/67096,팬텀싱어3,＂나왔다↗＂ 정통 카운터테너 윤진태 '눈물 아닌 날들'♪ ＜미스터 션샤인＞ OST,2020.04.18,1,예능,0
6381,"12,588",66,https://tv.naver.com/v/13414207/list/67096,꽃길만 걸어요,＂아기 꼭 바르게 키우렴＂ 교도소 찾은 가족들,2020.04.18,1,드라마,0
6382,"185,448","2,009",https://tv.naver.com/v/13397162/list/67096,슬기로운 의사생활,곱창 머리끈으로 이어진 조정석과 전미도의 첫 만남!,2020.04.18,1,드라마,0
6383,"5,791",2,https://tv.naver.com/v/13415200/list/67096,KBS뉴스,지역주의 탓?…보수정당도 준비해야,2020.04.18,1,뉴스,0
6384,"182,317","1,721",https://tv.naver.com/v/13395959/list/67096,슬기로운 의사생활,"조정석x전미도의 온도 차이, 나이트 죽돌이와 자연인 그 어딘가...!",2020.04.18,1,드라마,0
6385,"11,684",7,https://tv.naver.com/v/13413613/list/67096,MBC뉴스,경기 포천서 또 집단 감염…어떻게 퍼졌나 '미궁',2020.04.18,1,뉴스,0
6386,"9,736",6,https://tv.naver.com/v/13414947/list/67096,KBS뉴스,총선 출구조사 분석해 보니…50대가 승부 갈랐다,2020.04.18,1,뉴스,0
6387,"12,607",15,https://tv.naver.com/v/13412807/list/67096,MBC뉴스,[선택2020] 통합당 비대위원장도 김종인?…임기 놓고 '논란',2020.04.18,1,뉴스,0
6388,"10,585",5,https://tv.naver.com/v/13415060/list/67096,뉴스는 YTN,승려가 'n번방·박사방' 영상 유포...음란물 사이트까지 운영,2020.04.18,1,뉴스,0
6389,"11,571",5,https://tv.naver.com/v/13414238/list/67096,JTBC뉴스,'직업 있지만 근로시간 0'…일시휴직자 160만 명 넘어,2020.04.18,1,뉴스,0
6390,"10,231",18,https://tv.naver.com/v/13413037/list/67096,MBC뉴스,"日 아베 ""외출 자제"" 외칠 때…부인은 '단체 여행'",2020.04.18,1,뉴스,0
6391,"8,595",1,https://tv.naver.com/v/13415115/list/67096,뉴스는 YTN,"'성폭행' 김준기, 집행유예 석방...""피해자들이 용서""",2020.04.18,1,뉴스,0
6392,"3,062",33,https://tv.naver.com/v/13415658/list/67096,신상출시 편스토랑,동태 갈다가 갑.분.홈트?! 요리하면서 삼두도 키우는 유리♥,2020.04.18,1,예능,0
6393,"8,011",2,https://tv.naver.com/v/13415346/list/67096,SBS뉴스,'박사방 피해' 신고하라며 명단 게시…공무원 입건,2020.04.18,1,뉴스,0
6394,"4,401",145,https://tv.naver.com/v/13415025/list/67096,팬텀싱어3,디즈니가 인정한 ★순수 발랄★ 뮤지컬계 슈퍼 루키! 신재범 '푸른 학은 구름 속에 우는데' ,2020.04.18,1,예능,0
6395,"5,181",174,https://tv.naver.com/v/13413956/list/67096,팬텀싱어3,팬텀싱어 재도전! 다크 테너로 돌아온 어린 왕자 최진호 '죽음의 무도 (Danse Macabre)'♪,2020.04.18,1,예능,0
6396,"18,473",23,https://tv.naver.com/v/13395974/list/67096,리그 오브 레전드 네이버스포츠,APK vs DRX 1세트,2020.04.18,1,기타,0
6397,"10,079",8,https://tv.naver.com/v/13414087/list/67096,JTBC뉴스,"""코로나가 심장질환 불렀다""…20대 여성 국내 첫 사례",2020.04.18,1,뉴스,0
6398,"203,193","1,282",https://tv.naver.com/v/13396716/list/67096,슬기로운 의사생활,＂까였다고 봐야죠(풉)＂ 정경호 연애 고나리하는 정문성 (ft. 낭만닥터 조정석),2020.04.18,1,드라마,0
6399,"6,934",4,https://tv.naver.com/v/13415247/list/67096,뉴스는 YTN,"中, 통계 수정 뒤 사망자 1,290명 급증...""사실상 은폐 인정""",2020.04.18,1,뉴스,0
6400,"447,915","1,601",https://tv.naver.com/v/13415737/list/67096,부부의 세계,"박해준에게 돌직구 날리는 김희애 ＂너, 나 못 잊니?＂",2020.04.18,9,드라마,0
6401,"322,042","1,006",https://tv.naver.com/v/13415736/list/67096,부부의 세계,너희들이 어떻게 사는지 1%도 관심 없으니까 걱정 마♨,2020.04.18,9,드라마,0
6402,"426,710","29,780",https://tv.naver.com/v/13315976/list/67096,쇼! 음악중심,임영웅 -이제 나만 믿어요 (LIM YOUNG WOONG -Trust In Me),2020.04.18,9,예능,0
6403,"200,507",398,https://tv.naver.com/v/13415827/list/67096,부부의 세계,김희애를 향한 한소희의 도발 ＂축복해 주러 오신 거 맞죠?＂,2020.04.18,9,드라마,0
6404,"168,847",533,https://tv.naver.com/v/13415902/list/67096,부부의 세계,김희애-이무생의 묘한 기류에 질투하는 채국희,2020.04.18,9,드라마,0
6405,"177,816",399,https://tv.naver.com/v/13415887/list/67096,부부의 세계,그 여잔 나한테 두 번 다시 마주치고 싶지 않은 과거야…,2020.04.18,9,드라마,0
6406,"408,397","1,288",https://tv.naver.com/v/13416094/list/67096,부부의 세계,[8회 예고] 내가 겁나서 순순히 도망갈 거라고 생각했니?,2020.04.18,9,드라마,0
6407,"199,062",480,https://tv.naver.com/v/13415980/list/67096,부부의 세계,[엔딩] 김희애를 끌어내리려는 '계획'을 세우는 박해준,2020.04.18,9,드라마,0
6408,"196,078",496,https://tv.naver.com/v/13415660/list/67096,부부의 세계,상의 없이 '아들의 방'을 만들려는 박해준에 화난 한소희,2020.04.18,9,드라마,0
6409,"610,571","18,577",https://tv.naver.com/v/13398579/list/67096,신청곡을 불러드립니다-사랑의 콜센타,(소근) 첫 소절이 다 했다..❤ 임영웅 ‘상사화’♪,2020.04.18,9,예능,0
6410,"180,916",412,https://tv.naver.com/v/13415828/list/67096,부부의 세계,김희애 마음에 비수 꽂는 전진서 ＂나를 잘 아는 건 아빠야!＂,2020.04.18,9,드라마,0
6411,"1,975,893","8,580",https://tv.naver.com/v/8070257/list/67096,SPOTV_UCL,어떻게 이런일이! 보고도 믿을 수 없는 손흥민의 시즌 20호골!,2020.04.18,9,스포츠,0
6412,"235,341",505,https://tv.naver.com/v/13415368/list/67096,부부의 세계,여우회 멤버들 앞에서 김희애를 무시한 김선경,2020.04.18,9,드라마,0
6413,"179,232",361,https://tv.naver.com/v/13415557/list/67096,부부의 세계,아들 앞에 '당당한 모습'으로 돌아오고 싶었던 박해준,2020.04.18,9,드라마,0
6414,"117,270","1,412",https://tv.naver.com/v/13416016/list/67096,더 킹 : 영원의 군주,"[심쿵 엔딩] 이민호, 애타게 찾던 김고은 보자마자 포옹!",2020.04.18,9,드라마,0
6415,"606,672","18,546",https://tv.naver.com/v/13397583/list/67096,신청곡을 불러드립니다-사랑의 콜센타,세뇨ㄹㄹㄹ~따! 임영웅 ‘데스파시토’♪ 발음 보소👍,2020.04.18,9,예능,0
6416,"378,750","1,634",https://tv.naver.com/v/13355913/list/67096,부부의 세계,[메이킹] 재밌니...^^? 네... 너무 재밌어서 현생불가...,2020.04.18,9,드라마,0
6417,"133,083",398,https://tv.naver.com/v/13415659/list/67096,부부의 세계,"결혼은 과거지만, 이혼은 아직 '현재진행형'…",2020.04.18,9,드라마,0
6418,"231,096",527,https://tv.naver.com/v/13415559/list/67096,부부의 세계,김희애와 '재회'한 박해준 ＂좋아 보이네. 여전히 멋있다…＂,2020.04.18,9,드라마,0
6419,"158,190",336,https://tv.naver.com/v/13415938/list/67096,부부의 세계,김희애를 따라다니는 듯한 '의문의 그림자'..!,2020.04.18,9,드라마,0
6420,"147,192",582,https://tv.naver.com/v/13415611/list/67096,부부의 세계,김희애를 향한 이무생의 위로 ＂생각나면 언제든지 와요＂,2020.04.18,9,드라마,0
6421,"205,565",801,https://tv.naver.com/v/13362214/list/67096,부부의 세계,[핵심요약★부부의 세계] 1-6회 15분 만에 몰아보기,2020.04.18,9,드라마,0
6422,"19,853",3,https://tv.naver.com/v/13417267/list/67096,KBS뉴스,"日, 확진자 ‘한국 추월’ 눈앞…도쿄 ‘하루 최다’ 201명 확진",2020.04.18,9,뉴스,0
6423,"88,567","1,231",https://tv.naver.com/v/13415831/list/67096,더 킹 : 영원의 군주,"이민호, 잔소리 폭발한 우도환에 잘생긴 얼굴 공격↗",2020.04.18,9,드라마,0
6424,"194,380","5,402",https://tv.naver.com/v/13412159/list/67096,뮤직뱅크,덤더럼(Dumhdurum) - 에이핑크(Apink),2020.04.18,9,예능,0
6425,"573,297","19,154",https://tv.naver.com/v/13315926/list/67096,쇼! 음악중심,영탁 -찐이야 (YoungTak -'Jjin-iya'),2020.04.18,9,예능,0
6426,"156,669","5,923",https://tv.naver.com/v/13397904/list/67096,신청곡을 불러드립니다-사랑의 콜센타,최고점 염원 담아 부르는 김호중 ‘희나리’♬,2020.04.18,9,예능,0
6427,"54,571",170,https://tv.naver.com/v/13415602/list/67096,신상출시 편스토랑,애완청소기 2대에 TV도 2대★장비(?) 부자 유리의 달인 찾기,2020.04.18,9,예능,0
6428,"113,630","4,425",https://tv.naver.com/v/13398487/list/67096,신청곡을 불러드립니다-사랑의 콜센타,전화 넘어 듣는 따스한 인생사✿ 이찬원 ‘공’♬,2020.04.18,9,예능,0
6429,"85,415",72,https://tv.naver.com/v/13413411/list/67096,JTBC뉴스,"태구민 당선되자…""강남에 새터민 아파트 의무건설"" 청원",2020.04.18,9,뉴스,0
6430,"15,118",11,https://tv.naver.com/v/13417243/list/67096,뉴스는 YTN,"[팩트와이] ""사전투표함 봉인 조작됐다""...사실일까?",2020.04.18,9,뉴스,0
6431,"1,088,084","4,399",https://tv.naver.com/v/8070254/list/67096,SPOTV_UCL,'누가 간다고?!' 순식간에 동점골 넣는 슈퍼 쏘니 손흥민,2020.04.18,9,스포츠,0
6432,"803,920","2,164",https://tv.naver.com/v/13096604/list/67096,부부의 세계,[지옥 엔딩] 박해준에 임신 사실을 의도적으로 알린 김희애..!,2020.04.18,9,드라마,0
6433,"32,742",98,https://tv.naver.com/v/13416215/list/67096,나 혼자 산다,메이 텔~ 백태(?) 경반장의 어마어마한 음악 표현력,2020.04.18,9,예능,0
6434,"224,665","21,642",https://tv.naver.com/v/13324981/list/67096,SBS 인기가요,대세 ‘임영웅’의 아름다운 보이스♬ ‘이제 나만 믿어요’,2020.04.18,9,예능,0
6435,"50,881",56,https://tv.naver.com/v/13413363/list/67096,MBC뉴스,투약하자 열이 '쑥'…코로나 희망 '렘데시비르',2020.04.18,9,뉴스,0
6436,"61,259",608,https://tv.naver.com/v/13415184/list/67096,더 킹 : 영원의 군주,"이민호×김고은×이정진, 베일에 싸인 커다란 음모의 시작",2020.04.18,9,드라마,0
6437,"37,298",652,https://tv.naver.com/v/13415889/list/67096,더 킹 : 영원의 군주,"‘돌려차기’ 김고은, 걸크러쉬 강력계 형사 액션으로 등장!",2020.04.18,9,드라마,0
6438,"20,512",101,https://tv.naver.com/v/13416564/list/67096,나 혼자 산다,양희와의 기싸움에서 진 기안84... 자동 뒷걸음질... (?),2020.04.18,9,예능,0
6439,"38,456",80,https://tv.naver.com/v/13397068/list/67096,리그 오브 레전드 네이버스포츠,APK vs DRX 2세트,2020.04.18,9,기타,0
6440,"6,210",1,https://tv.naver.com/v/13417446/list/67096,KBS뉴스,각국 경쟁 속 ‘K-방역’도 시동…백신·치료제 속도낸다,2020.04.18,9,뉴스,0
6441,"151,243","3,684",https://tv.naver.com/v/13398585/list/67096,신청곡을 불러드립니다-사랑의 콜센타,그리운 어머니.. 정동원 ‘불효자는 웁니다’♬,2020.04.18,9,예능,0
6442,"3,786",17,https://tv.naver.com/v/13417419/list/67096,KBS뉴스,"[애피소드] 개가 될래, 견이 될래?…댕댕이 8마리의 우당탕탕 마약탐지견 사관학교 생활(feat.인절미)",2020.04.18,9,뉴스,0
6443,"582,748","1,123",https://tv.naver.com/v/8070459/list/67096,SPOTV_UCL,[8강 2차전] 맨체스터 시티 vs 토트넘 경기 골모음,2020.04.18,9,스포츠,0
6444,"5,282",2,https://tv.naver.com/v/13417301/list/67096,KBS뉴스,총선 출구조사 분석해 보니…50대가 승부 갈랐다,2020.04.18,9,뉴스,0
6445,"31,839",297,https://tv.naver.com/v/13415447/list/67096,더 킹 : 영원의 군주,"‘베일에 싸인 인물 등장’ 이정진, 어린 이민호 향한 역모!",2020.04.18,9,드라마,0
6446,"6,489",3,https://tv.naver.com/v/13417425/list/67096,MBC뉴스,"""렘데시비르, 임상시험 중""…치료길 열리나",2020.04.18,9,뉴스,0
6447,"70,327",101,https://tv.naver.com/v/13376487/list/67096,리그 오브 레전드 네이버스포츠,AF vs T1 2세트,2020.04.18,9,기타,0
6448,"28,899",24,https://tv.naver.com/v/13413910/list/67096,JTBC뉴스,"우한, 뒤늦게 ""사망자 1290명 더""…'엉터리 통계' 사실로",2020.04.18,9,뉴스,0
6449,"130,070",727,https://tv.naver.com/v/13406962/list/67096,부부의 세계,"[메이킹] 날 이렇게 드덕으로 만든 건.. 바로 '부부의 세계' 너 때문이야, 알아?!",2020.04.18,9,드라마,0
6450,"28,364",531,https://tv.naver.com/v/13415705/list/67096,더 킹 : 영원의 군주,"이민호 vs 김영옥, 종묘 사직 위한(?) 열띤 티키타카!",2020.04.18,9,드라마,0
6451,"63,646",495,https://tv.naver.com/v/13403115/list/67096,부부의 세계,[Jtalk 인터뷰_한소희 편] 〈부부의 세계〉한소희가 말하는 선배 김희애와 박해준,2020.04.18,9,드라마,0
6452,"8,049","1,371",https://tv.naver.com/v/13416612/list/67096,유희열의 스케치북,송가인 - 사미인곡,2020.04.18,9,예능,0
6453,"29,717",214,https://tv.naver.com/v/13415449/list/67096,더 킹 : 영원의 군주,"“난 고귀한 존재거든” 이정진, 또 다른 세상의 자신과 마주치다",2020.04.18,9,드라마,0
